"","year","iso3c","sector","co2e_emissions"
"41617",2004,"MWI","Waste",0.28
"41618",2004,"MWI","Fugitive Emissions",0.14
"41619",2004,"MWI","Manufacturing/Construction",0.09
"41620",2004,"MWI","Electricity/Heat",0.16
"41621",2004,"MWI","Bunker Fuels",0.02
"41622",2004,"MWI","Building",0.07
"41623",2005,"MWI","Total including LUCF",19.45
"41624",2005,"MWI","Total excluding LUCF",10.74
"41625",2005,"MWI","Energy",7.13
"41626",2005,"MWI","Land-Use Change and Forestry",8.71
"41627",2005,"MWI","Other Fuel Combustion",6.21
"41628",2005,"MWI","Agriculture",3
"41629",2005,"MWI","Industrial Processes",0.32
"41630",2005,"MWI","Transportation",0.45
"41631",2005,"MWI","Waste",0.28
"41632",2005,"MWI","Fugitive Emissions",0.16
"41633",2005,"MWI","Manufacturing/Construction",0.09
"41634",2005,"MWI","Electricity/Heat",0.17
"41635",2005,"MWI","Bunker Fuels",0.02
"41636",2005,"MWI","Building",0.06
"41637",2006,"MWI","Total including LUCF",19.26
"41638",2006,"MWI","Total excluding LUCF",10.83
"41639",2006,"MWI","Energy",6.96
"41640",2006,"MWI","Land-Use Change and Forestry",8.43
"41641",2006,"MWI","Other Fuel Combustion",6.02
"41642",2006,"MWI","Agriculture",3.22
"41643",2006,"MWI","Industrial Processes",0.36
"41644",2006,"MWI","Transportation",0.46
"41645",2006,"MWI","Waste",0.29
"41646",2006,"MWI","Fugitive Emissions",0.16
"41647",2006,"MWI","Manufacturing/Construction",0.09
"41648",2006,"MWI","Electricity/Heat",0.18
"41649",2006,"MWI","Bunker Fuels",0.03
"41650",2006,"MWI","Building",0.06
"41651",2007,"MWI","Total including LUCF",19.59
"41652",2007,"MWI","Total excluding LUCF",11.05
"41653",2007,"MWI","Energy",6.82
"41654",2007,"MWI","Land-Use Change and Forestry",8.55
"41655",2007,"MWI","Other Fuel Combustion",5.83
"41656",2007,"MWI","Agriculture",3.54
"41657",2007,"MWI","Industrial Processes",0.38
"41658",2007,"MWI","Transportation",0.51
"41659",2007,"MWI","Waste",0.31
"41660",2007,"MWI","Fugitive Emissions",0.17
"41661",2007,"MWI","Manufacturing/Construction",0.09
"41662",2007,"MWI","Electricity/Heat",0.17
"41663",2007,"MWI","Bunker Fuels",0.03
"41664",2007,"MWI","Building",0.05
"41665",2008,"MWI","Total including LUCF",20.04
"41666",2008,"MWI","Total excluding LUCF",11.41
"41667",2008,"MWI","Energy",6.74
"41668",2008,"MWI","Land-Use Change and Forestry",8.62
"41669",2008,"MWI","Other Fuel Combustion",5.64
"41670",2008,"MWI","Agriculture",3.93
"41671",2008,"MWI","Industrial Processes",0.43
"41672",2008,"MWI","Transportation",0.65
"41673",2008,"MWI","Waste",0.32
"41674",2008,"MWI","Fugitive Emissions",0.18
"41675",2008,"MWI","Manufacturing/Construction",0.07
"41676",2008,"MWI","Electricity/Heat",0.15
"41677",2008,"MWI","Bunker Fuels",0.03
"41678",2008,"MWI","Building",0.05
"41679",2009,"MWI","Total including LUCF",19.66
"41680",2009,"MWI","Total excluding LUCF",11.29
"41681",2009,"MWI","Energy",6.57
"41682",2009,"MWI","Land-Use Change and Forestry",8.38
"41683",2009,"MWI","Other Fuel Combustion",5.45
"41684",2009,"MWI","Agriculture",3.93
"41685",2009,"MWI","Industrial Processes",0.46
"41686",2009,"MWI","Transportation",0.68
"41687",2009,"MWI","Waste",0.33
"41688",2009,"MWI","Fugitive Emissions",0.19
"41689",2009,"MWI","Manufacturing/Construction",0.07
"41690",2009,"MWI","Electricity/Heat",0.15
"41691",2009,"MWI","Bunker Fuels",0.02
"41692",2009,"MWI","Building",0.04
"41693",2010,"MWI","Total including LUCF",20.48
"41694",2010,"MWI","Total excluding LUCF",11.67
"41695",2010,"MWI","Energy",6.33
"41696",2010,"MWI","Land-Use Change and Forestry",8.81
"41697",2010,"MWI","Other Fuel Combustion",5.25
"41698",2010,"MWI","Agriculture",4.54
"41699",2010,"MWI","Industrial Processes",0.47
"41700",2010,"MWI","Transportation",0.61
"41701",2010,"MWI","Waste",0.34
"41702",2010,"MWI","Fugitive Emissions",0.19
"41703",2010,"MWI","Manufacturing/Construction",0.1
"41704",2010,"MWI","Electricity/Heat",0.15
"41705",2010,"MWI","Bunker Fuels",0.03
"41706",2010,"MWI","Building",0.04
"41707",2011,"MWI","Total including LUCF",21
"41708",2011,"MWI","Total excluding LUCF",12.44
"41709",2011,"MWI","Energy",6.88
"41710",2011,"MWI","Land-Use Change and Forestry",8.56
"41711",2011,"MWI","Other Fuel Combustion",5.71
"41712",2011,"MWI","Agriculture",4.68
"41713",2011,"MWI","Industrial Processes",0.53
"41714",2011,"MWI","Transportation",0.63
"41715",2011,"MWI","Waste",0.35
"41716",2011,"MWI","Fugitive Emissions",0.2
"41717",2011,"MWI","Manufacturing/Construction",0.16
"41718",2011,"MWI","Electricity/Heat",0.15
"41719",2011,"MWI","Bunker Fuels",0.03
"41720",2011,"MWI","Building",0.04
"41721",2012,"MWI","Total including LUCF",21.87
"41722",2012,"MWI","Total excluding LUCF",13.12
"41723",2012,"MWI","Energy",7.33
"41724",2012,"MWI","Land-Use Change and Forestry",8.75
"41725",2012,"MWI","Other Fuel Combustion",6.16
"41726",2012,"MWI","Agriculture",4.85
"41727",2012,"MWI","Industrial Processes",0.57
"41728",2012,"MWI","Transportation",0.67
"41729",2012,"MWI","Waste",0.36
"41730",2012,"MWI","Fugitive Emissions",0.21
"41731",2012,"MWI","Manufacturing/Construction",0.13
"41732",2012,"MWI","Electricity/Heat",0.14
"41733",2012,"MWI","Bunker Fuels",0.02
"41734",2012,"MWI","Building",0.03
"41735",2013,"MWI","Total including LUCF",22.49
"41736",2013,"MWI","Total excluding LUCF",13.96
"41737",2013,"MWI","Energy",7.82
"41738",2013,"MWI","Land-Use Change and Forestry",8.53
"41739",2013,"MWI","Other Fuel Combustion",6.61
"41740",2013,"MWI","Agriculture",5.07
"41741",2013,"MWI","Industrial Processes",0.69
"41742",2013,"MWI","Transportation",0.71
"41743",2013,"MWI","Waste",0.38
"41744",2013,"MWI","Fugitive Emissions",0.21
"41745",2013,"MWI","Manufacturing/Construction",0.14
"41746",2013,"MWI","Electricity/Heat",0.15
"41747",2013,"MWI","Bunker Fuels",0.02
"41748",2013,"MWI","Building",0.01
"41749",2014,"MWI","Total including LUCF",23.53
"41750",2014,"MWI","Total excluding LUCF",14.9
"41751",2014,"MWI","Energy",8.12
"41752",2014,"MWI","Land-Use Change and Forestry",8.63
"41753",2014,"MWI","Other Fuel Combustion",7.04
"41754",2014,"MWI","Agriculture",5.6
"41755",2014,"MWI","Industrial Processes",0.79
"41756",2014,"MWI","Transportation",0.57
"41757",2014,"MWI","Waste",0.39
"41758",2014,"MWI","Fugitive Emissions",0.22
"41759",2014,"MWI","Manufacturing/Construction",0.14
"41760",2014,"MWI","Electricity/Heat",0.14
"41761",2014,"MWI","Bunker Fuels",0.02
"41762",2014,"MWI","Building",0.01
"41763",2015,"MWI","Total including LUCF",24.41
"41764",2015,"MWI","Total excluding LUCF",15.82
"41765",2015,"MWI","Energy",8.67
"41766",2015,"MWI","Land-Use Change and Forestry",8.59
"41767",2015,"MWI","Other Fuel Combustion",7.5
"41768",2015,"MWI","Agriculture",5.9
"41769",2015,"MWI","Industrial Processes",0.85
"41770",2015,"MWI","Transportation",0.65
"41771",2015,"MWI","Waste",0.4
"41772",2015,"MWI","Fugitive Emissions",0.23
"41773",2015,"MWI","Manufacturing/Construction",0.16
"41774",2015,"MWI","Electricity/Heat",0.14
"41775",2015,"MWI","Bunker Fuels",0.02
"41776",2015,"MWI","Building",0.01
"41777",2016,"MWI","Total including LUCF",24.98
"41778",2016,"MWI","Total excluding LUCF",16.19
"41779",2016,"MWI","Energy",8.92
"41780",2016,"MWI","Land-Use Change and Forestry",8.79
"41781",2016,"MWI","Other Fuel Combustion",7.6
"41782",2016,"MWI","Agriculture",5.92
"41783",2016,"MWI","Industrial Processes",0.94
"41784",2016,"MWI","Transportation",0.79
"41785",2016,"MWI","Waste",0.41
"41786",2016,"MWI","Fugitive Emissions",0.23
"41787",2016,"MWI","Manufacturing/Construction",0.15
"41788",2016,"MWI","Electricity/Heat",0.14
"41789",2016,"MWI","Bunker Fuels",0.02
"41790",2016,"MWI","Building",0.01
"41791",2017,"MWI","Total including LUCF",25.4
"41792",2017,"MWI","Total excluding LUCF",16.95
"41793",2017,"MWI","Energy",9.18
"41794",2017,"MWI","Land-Use Change and Forestry",8.45
"41795",2017,"MWI","Other Fuel Combustion",7.71
"41796",2017,"MWI","Agriculture",6.34
"41797",2017,"MWI","Industrial Processes",1
"41798",2017,"MWI","Transportation",0.93
"41799",2017,"MWI","Waste",0.43
"41800",2017,"MWI","Fugitive Emissions",0.24
"41801",2017,"MWI","Manufacturing/Construction",0.15
"41802",2017,"MWI","Electricity/Heat",0.14
"41803",2017,"MWI","Bunker Fuels",0.02
"41804",2017,"MWI","Building",0.01
"41805",2018,"MWI","Total including LUCF",26.83
"41806",2018,"MWI","Total excluding LUCF",18.32
"41807",2018,"MWI","Energy",9.36
"41808",2018,"MWI","Land-Use Change and Forestry",8.51
"41809",2018,"MWI","Other Fuel Combustion",7.82
"41810",2018,"MWI","Agriculture",7.46
"41811",2018,"MWI","Industrial Processes",1.07
"41812",2018,"MWI","Transportation",0.98
"41813",2018,"MWI","Waste",0.44
"41814",2018,"MWI","Fugitive Emissions",0.24
"41815",2018,"MWI","Manufacturing/Construction",0.16
"41816",2018,"MWI","Electricity/Heat",0.15
"41817",2018,"MWI","Bunker Fuels",0.02
"41818",2018,"MWI","Building",0.01
"41819",1990,"MYS","Total including LUCF",207.11
"41820",1990,"MYS","Total excluding LUCF",90.37
"41821",1990,"MYS","Energy",67.02
"41822",1990,"MYS","Electricity/Heat",18.98
"41823",1990,"MYS","Land-Use Change and Forestry",116.74
"41824",1990,"MYS","Transportation",14.56
"41825",1990,"MYS","Manufacturing/Construction",14.02
"41826",1990,"MYS","Fugitive Emissions",16.25
"41827",1990,"MYS","Waste",8.71
"41828",1990,"MYS","Industrial Processes",3.82
"41829",1990,"MYS","Agriculture",10.82
"41830",1990,"MYS","Bunker Fuels",1.8
"41831",1990,"MYS","Other Fuel Combustion",1.17
"41832",1990,"MYS","Building",2.05
"41833",1991,"MYS","Total including LUCF",214.67
"41834",1991,"MYS","Total excluding LUCF",97.93
"41835",1991,"MYS","Energy",74.58
"41836",1991,"MYS","Electricity/Heat",26.47
"41837",1991,"MYS","Land-Use Change and Forestry",116.74
"41838",1991,"MYS","Transportation",15.67
"41839",1991,"MYS","Manufacturing/Construction",15.4
"41840",1991,"MYS","Fugitive Emissions",13.39
"41841",1991,"MYS","Waste",8.97
"41842",1991,"MYS","Industrial Processes",3.98
"41843",1991,"MYS","Agriculture",10.4
"41844",1991,"MYS","Bunker Fuels",2.01
"41845",1991,"MYS","Other Fuel Combustion",1.64
"41846",1991,"MYS","Building",2.01
"41847",1992,"MYS","Total including LUCF",221.4
"41848",1992,"MYS","Total excluding LUCF",104.66
"41849",1992,"MYS","Energy",80.78
"41850",1992,"MYS","Electricity/Heat",26.11
"41851",1992,"MYS","Land-Use Change and Forestry",116.74
"41852",1992,"MYS","Transportation",16.75
"41853",1992,"MYS","Manufacturing/Construction",16.69
"41854",1992,"MYS","Fugitive Emissions",16.55
"41855",1992,"MYS","Waste",9.24
"41856",1992,"MYS","Industrial Processes",3.91
"41857",1992,"MYS","Agriculture",10.74
"41858",1992,"MYS","Bunker Fuels",2.07
"41859",1992,"MYS","Other Fuel Combustion",2.53
"41860",1992,"MYS","Building",2.15
"41861",1993,"MYS","Total including LUCF",224.79
"41862",1993,"MYS","Total excluding LUCF",108.05
"41863",1993,"MYS","Energy",83.5
"41864",1993,"MYS","Electricity/Heat",29.82
"41865",1993,"MYS","Land-Use Change and Forestry",116.74
"41866",1993,"MYS","Transportation",17.43
"41867",1993,"MYS","Manufacturing/Construction",17.82
"41868",1993,"MYS","Fugitive Emissions",14.35
"41869",1993,"MYS","Waste",9.5
"41870",1993,"MYS","Industrial Processes",4.09
"41871",1993,"MYS","Agriculture",10.96
"41872",1993,"MYS","Bunker Fuels",2.3
"41873",1993,"MYS","Other Fuel Combustion",1.57
"41874",1993,"MYS","Building",2.5
"41875",1994,"MYS","Total including LUCF",231.7
"41876",1994,"MYS","Total excluding LUCF",114.97
"41877",1994,"MYS","Energy",89.29
"41878",1994,"MYS","Electricity/Heat",31.44
"41879",1994,"MYS","Land-Use Change and Forestry",116.72
"41880",1994,"MYS","Transportation",19.25
"41881",1994,"MYS","Manufacturing/Construction",18.43
"41882",1994,"MYS","Fugitive Emissions",14.83
"41883",1994,"MYS","Waste",9.77
"41884",1994,"MYS","Industrial Processes",4.7
"41885",1994,"MYS","Agriculture",11.22
"41886",1994,"MYS","Bunker Fuels",3.14
"41887",1994,"MYS","Other Fuel Combustion",2.77
"41888",1994,"MYS","Building",2.56
"41889",1995,"MYS","Total including LUCF",239.11
"41890",1995,"MYS","Total excluding LUCF",122.59
"41891",1995,"MYS","Energy",96.43
"41892",1995,"MYS","Electricity/Heat",34.72
"41893",1995,"MYS","Land-Use Change and Forestry",116.53
"41894",1995,"MYS","Transportation",20.48
"41895",1995,"MYS","Manufacturing/Construction",20.24
"41896",1995,"MYS","Fugitive Emissions",15.31
"41897",1995,"MYS","Waste",10.05
"41898",1995,"MYS","Industrial Processes",5.01
"41899",1995,"MYS","Agriculture",11.1
"41900",1995,"MYS","Bunker Fuels",3.32
"41901",1995,"MYS","Other Fuel Combustion",2.92
"41902",1995,"MYS","Building",2.76
"41903",1996,"MYS","Total including LUCF",247.37
"41904",1996,"MYS","Total excluding LUCF",135.22
"41905",1996,"MYS","Energy",108.28
"41906",1996,"MYS","Electricity/Heat",38.28
"41907",1996,"MYS","Land-Use Change and Forestry",112.15
"41908",1996,"MYS","Transportation",23.39
"41909",1996,"MYS","Manufacturing/Construction",23.8
"41910",1996,"MYS","Fugitive Emissions",15.76
"41911",1996,"MYS","Waste",10.33
"41912",1996,"MYS","Industrial Processes",5.74
"41913",1996,"MYS","Agriculture",10.87
"41914",1996,"MYS","Bunker Fuels",3.8
"41915",1996,"MYS","Other Fuel Combustion",3.11
"41916",1996,"MYS","Building",3.95
"41917",1997,"MYS","Total including LUCF",257.86
"41918",1997,"MYS","Total excluding LUCF",143.8
"41919",1997,"MYS","Energy",115.18
"41920",1997,"MYS","Electricity/Heat",42.03
"41921",1997,"MYS","Land-Use Change and Forestry",114.06
"41922",1997,"MYS","Transportation",26.93
"41923",1997,"MYS","Manufacturing/Construction",23.82
"41924",1997,"MYS","Fugitive Emissions",16.22
"41925",1997,"MYS","Waste",10.61
"41926",1997,"MYS","Industrial Processes",6.39
"41927",1997,"MYS","Agriculture",11.62
"41928",1997,"MYS","Bunker Fuels",3.99
"41929",1997,"MYS","Other Fuel Combustion",3.17
"41930",1997,"MYS","Building",3
"41931",1998,"MYS","Total including LUCF",288.83
"41932",1998,"MYS","Total excluding LUCF",145.71
"41933",1998,"MYS","Energy",116.12
"41934",1998,"MYS","Electricity/Heat",44.88
"41935",1998,"MYS","Land-Use Change and Forestry",143.12
"41936",1998,"MYS","Transportation",25.15
"41937",1998,"MYS","Manufacturing/Construction",23.62
"41938",1998,"MYS","Fugitive Emissions",16.68
"41939",1998,"MYS","Waste",10.9
"41940",1998,"MYS","Industrial Processes",6.73
"41941",1998,"MYS","Agriculture",11.95
"41942",1998,"MYS","Bunker Fuels",5.32
"41943",1998,"MYS","Other Fuel Combustion",2.68
"41944",1998,"MYS","Building",3.11
"41945",1999,"MYS","Total including LUCF",267.24
"41946",1999,"MYS","Total excluding LUCF",155.09
"41947",1999,"MYS","Energy",125.27
"41948",1999,"MYS","Electricity/Heat",48.66
"41949",1999,"MYS","Land-Use Change and Forestry",112.15
"41950",1999,"MYS","Transportation",30.41
"41951",1999,"MYS","Manufacturing/Construction",23.05
"41952",1999,"MYS","Fugitive Emissions",17.14
"41953",1999,"MYS","Waste",11.19
"41954",1999,"MYS","Industrial Processes",7.12
"41955",1999,"MYS","Agriculture",11.51
"41956",1999,"MYS","Bunker Fuels",4.74
"41957",1999,"MYS","Other Fuel Combustion",2.12
"41958",1999,"MYS","Building",3.9
"41959",2000,"MYS","Total including LUCF",278.87
"41960",2000,"MYS","Total excluding LUCF",166.03
"41961",2000,"MYS","Energy",134.5
"41962",2000,"MYS","Electricity/Heat",52.7
"41963",2000,"MYS","Land-Use Change and Forestry",112.85
"41964",2000,"MYS","Transportation",32.21
"41965",2000,"MYS","Manufacturing/Construction",25.85
"41966",2000,"MYS","Fugitive Emissions",17.6
"41967",2000,"MYS","Waste",11.48
"41968",2000,"MYS","Industrial Processes",8.46
"41969",2000,"MYS","Agriculture",11.58
"41970",2000,"MYS","Bunker Fuels",4.47
"41971",2000,"MYS","Other Fuel Combustion",2.17
"41972",2000,"MYS","Building",3.98
"41973",2001,"MYS","Total including LUCF",270.24
"41974",2001,"MYS","Total excluding LUCF",172.15
"41975",2001,"MYS","Energy",140.3
"41976",2001,"MYS","Electricity/Heat",54.86
"41977",2001,"MYS","Land-Use Change and Forestry",98.1
"41978",2001,"MYS","Transportation",34.96
"41979",2001,"MYS","Manufacturing/Construction",26.43
"41980",2001,"MYS","Fugitive Emissions",17.98
"41981",2001,"MYS","Waste",11.76
"41982",2001,"MYS","Industrial Processes",8.49
"41983",2001,"MYS","Agriculture",11.6
"41984",2001,"MYS","Bunker Fuels",4.71
"41985",2001,"MYS","Other Fuel Combustion",2.19
"41986",2001,"MYS","Building",3.9
"41987",2002,"MYS","Total including LUCF",288.9
"41988",2002,"MYS","Total excluding LUCF",183.54
"41989",2002,"MYS","Energy",149.45
"41990",2002,"MYS","Electricity/Heat",57.7
"41991",2002,"MYS","Land-Use Change and Forestry",105.36
"41992",2002,"MYS","Transportation",35.8
"41993",2002,"MYS","Manufacturing/Construction",28.41
"41994",2002,"MYS","Fugitive Emissions",21.04
"41995",2002,"MYS","Waste",12.25
"41996",2002,"MYS","Industrial Processes",9.6
"41997",2002,"MYS","Agriculture",12.24
"41998",2002,"MYS","Bunker Fuels",4.56
"41999",2002,"MYS","Other Fuel Combustion",2.21
"42000",2002,"MYS","Building",4.29
"42001",2003,"MYS","Total including LUCF",298.2
"42002",2003,"MYS","Total excluding LUCF",193.01
"42003",2003,"MYS","Energy",156.76
"42004",2003,"MYS","Electricity/Heat",61.11
"42005",2003,"MYS","Land-Use Change and Forestry",105.19
"42006",2003,"MYS","Transportation",38.12
"42007",2003,"MYS","Manufacturing/Construction",29.56
"42008",2003,"MYS","Fugitive Emissions",22.02
"42009",2003,"MYS","Waste",12.75
"42010",2003,"MYS","Industrial Processes",10.47
"42011",2003,"MYS","Agriculture",13.03
"42012",2003,"MYS","Bunker Fuels",4.67
"42013",2003,"MYS","Other Fuel Combustion",2.25
"42014",2003,"MYS","Building",3.71
"42015",2004,"MYS","Total including LUCF",322.76
"42016",2004,"MYS","Total excluding LUCF",208.59
"42017",2004,"MYS","Energy",170.79
"42018",2004,"MYS","Electricity/Heat",68.02
"42019",2004,"MYS","Land-Use Change and Forestry",114.16
"42020",2004,"MYS","Transportation",40.96
"42021",2004,"MYS","Manufacturing/Construction",33.3
"42022",2004,"MYS","Fugitive Emissions",22.23
"42023",2004,"MYS","Waste",13.23
"42024",2004,"MYS","Industrial Processes",10.81
"42025",2004,"MYS","Agriculture",13.76
"42026",2004,"MYS","Bunker Fuels",5.2
"42027",2004,"MYS","Other Fuel Combustion",2.25
"42028",2004,"MYS","Building",4.02
"42029",2005,"MYS","Total including LUCF",336.4
"42030",2005,"MYS","Total excluding LUCF",219.1
"42031",2005,"MYS","Energy",180.31
"42032",2005,"MYS","Electricity/Heat",75.4
"42033",2005,"MYS","Land-Use Change and Forestry",117.3
"42034",2005,"MYS","Transportation",40.7
"42035",2005,"MYS","Manufacturing/Construction",35.12
"42036",2005,"MYS","Fugitive Emissions",22.45
"42037",2005,"MYS","Waste",13.72
"42038",2005,"MYS","Industrial Processes",10.94
"42039",2005,"MYS","Agriculture",14.13
"42040",2005,"MYS","Bunker Fuels",5.01
"42041",2005,"MYS","Other Fuel Combustion",2.33
"42042",2005,"MYS","Building",4.31
"42043",2006,"MYS","Total including LUCF",332.3
"42044",2006,"MYS","Total excluding LUCF",226.63
"42045",2006,"MYS","Energy",186.02
"42046",2006,"MYS","Electricity/Heat",79.63
"42047",2006,"MYS","Land-Use Change and Forestry",105.67
"42048",2006,"MYS","Transportation",39
"42049",2006,"MYS","Manufacturing/Construction",37.91
"42050",2006,"MYS","Fugitive Emissions",22.11
"42051",2006,"MYS","Waste",14.53
"42052",2006,"MYS","Industrial Processes",12.04
"42053",2006,"MYS","Agriculture",14.03
"42054",2006,"MYS","Bunker Fuels",5.44
"42055",2006,"MYS","Other Fuel Combustion",2.9
"42056",2006,"MYS","Building",4.48
"42057",2007,"MYS","Total including LUCF",357.03
"42058",2007,"MYS","Total excluding LUCF",244.16
"42059",2007,"MYS","Energy",201.92
"42060",2007,"MYS","Electricity/Heat",86.31
"42061",2007,"MYS","Land-Use Change and Forestry",112.87
"42062",2007,"MYS","Transportation",41.53
"42063",2007,"MYS","Manufacturing/Construction",43.43
"42064",2007,"MYS","Fugitive Emissions",21.66
"42065",2007,"MYS","Waste",15.27
"42066",2007,"MYS","Industrial Processes",12.35
"42067",2007,"MYS","Agriculture",14.62
"42068",2007,"MYS","Bunker Fuels",5.38
"42069",2007,"MYS","Other Fuel Combustion",3.03
"42070",2007,"MYS","Building",5.97
"42071",2008,"MYS","Total including LUCF",368.36
"42072",2008,"MYS","Total excluding LUCF",258.71
"42073",2008,"MYS","Energy",214.15
"42074",2008,"MYS","Electricity/Heat",97.27
"42075",2008,"MYS","Land-Use Change and Forestry",109.65
"42076",2008,"MYS","Transportation",43.62
"42077",2008,"MYS","Manufacturing/Construction",43.2
"42078",2008,"MYS","Fugitive Emissions",21.53
"42079",2008,"MYS","Waste",15.88
"42080",2008,"MYS","Industrial Processes",13.47
"42081",2008,"MYS","Agriculture",15.21
"42082",2008,"MYS","Bunker Fuels",5.26
"42083",2008,"MYS","Other Fuel Combustion",3.14
"42084",2008,"MYS","Building",5.39
"42085",2009,"MYS","Total including LUCF",366.72
"42086",2009,"MYS","Total excluding LUCF",238.64
"42087",2009,"MYS","Energy",194.5
"42088",2009,"MYS","Electricity/Heat",91.91
"42089",2009,"MYS","Land-Use Change and Forestry",128.08
"42090",2009,"MYS","Transportation",42.75
"42091",2009,"MYS","Manufacturing/Construction",29.62
"42092",2009,"MYS","Fugitive Emissions",22.29
"42093",2009,"MYS","Waste",16.55
"42094",2009,"MYS","Industrial Processes",13.56
"42095",2009,"MYS","Agriculture",14.03
"42096",2009,"MYS","Bunker Fuels",5.22
"42097",2009,"MYS","Other Fuel Combustion",2.99
"42098",2009,"MYS","Building",4.95
"42099",2010,"MYS","Total including LUCF",379.15
"42100",2010,"MYS","Total excluding LUCF",259.16
"42101",2010,"MYS","Energy",213.43
"42102",2010,"MYS","Electricity/Heat",106.5
"42103",2010,"MYS","Land-Use Change and Forestry",119.99
"42104",2010,"MYS","Transportation",44.1
"42105",2010,"MYS","Manufacturing/Construction",30.44
"42106",2010,"MYS","Fugitive Emissions",21.07
"42107",2010,"MYS","Waste",17.04
"42108",2010,"MYS","Industrial Processes",13.26
"42109",2010,"MYS","Agriculture",15.43
"42110",2010,"MYS","Bunker Fuels",5.89
"42111",2010,"MYS","Other Fuel Combustion",5.76
"42112",2010,"MYS","Building",5.56
"42113",2011,"MYS","Total including LUCF",155.6
"42114",2011,"MYS","Total excluding LUCF",263.03
"42115",2011,"MYS","Energy",215.49
"42116",2011,"MYS","Electricity/Heat",110.5
"42117",2011,"MYS","Land-Use Change and Forestry",-107.43
"42118",2011,"MYS","Transportation",44.63
"42119",2011,"MYS","Manufacturing/Construction",28.52
"42120",2011,"MYS","Fugitive Emissions",21.38
"42121",2011,"MYS","Waste",17.5
"42122",2011,"MYS","Industrial Processes",14.43
"42123",2011,"MYS","Agriculture",15.61
"42124",2011,"MYS","Bunker Fuels",6.76
"42125",2011,"MYS","Other Fuel Combustion",5.37
"42126",2011,"MYS","Building",5.08
"42127",2012,"MYS","Total including LUCF",155.92
"42128",2012,"MYS","Total excluding LUCF",265.9
"42129",2012,"MYS","Energy",216.96
"42130",2012,"MYS","Electricity/Heat",108.86
"42131",2012,"MYS","Land-Use Change and Forestry",-109.98
"42132",2012,"MYS","Transportation",44.4
"42133",2012,"MYS","Manufacturing/Construction",31.97
"42134",2012,"MYS","Fugitive Emissions",21.48
"42135",2012,"MYS","Waste",17.92
"42136",2012,"MYS","Industrial Processes",15.23
"42137",2012,"MYS","Agriculture",15.79
"42138",2012,"MYS","Bunker Fuels",6.44
"42139",2012,"MYS","Other Fuel Combustion",5.87
"42140",2012,"MYS","Building",4.38
"42141",2013,"MYS","Total including LUCF",174.34
"42142",2013,"MYS","Total excluding LUCF",282.94
"42143",2013,"MYS","Energy",233.02
"42144",2013,"MYS","Electricity/Heat",113.8
"42145",2013,"MYS","Land-Use Change and Forestry",-108.61
"42146",2013,"MYS","Transportation",58.17
"42147",2013,"MYS","Manufacturing/Construction",29.1
"42148",2013,"MYS","Fugitive Emissions",21.47
"42149",2013,"MYS","Waste",18.65
"42150",2013,"MYS","Industrial Processes",16.38
"42151",2013,"MYS","Agriculture",14.89
"42152",2013,"MYS","Bunker Fuels",8.66
"42153",2013,"MYS","Other Fuel Combustion",5.97
"42154",2013,"MYS","Building",4.52
"42155",2014,"MYS","Total including LUCF",205.53
"42156",2014,"MYS","Total excluding LUCF",296.24
"42157",2014,"MYS","Energy",244.41
"42158",2014,"MYS","Electricity/Heat",119.18
"42159",2014,"MYS","Land-Use Change and Forestry",-90.71
"42160",2014,"MYS","Transportation",65.17
"42161",2014,"MYS","Manufacturing/Construction",28.61
"42162",2014,"MYS","Fugitive Emissions",21.29
"42163",2014,"MYS","Waste",19.25
"42164",2014,"MYS","Industrial Processes",17.51
"42165",2014,"MYS","Agriculture",15.08
"42166",2014,"MYS","Bunker Fuels",8.6
"42167",2014,"MYS","Other Fuel Combustion",5.99
"42168",2014,"MYS","Building",4.17
"42169",2015,"MYS","Total including LUCF",191.89
"42170",2015,"MYS","Total excluding LUCF",297.97
"42171",2015,"MYS","Energy",245.35
"42172",2015,"MYS","Electricity/Heat",123.54
"42173",2015,"MYS","Land-Use Change and Forestry",-106.08
"42174",2015,"MYS","Transportation",61.21
"42175",2015,"MYS","Manufacturing/Construction",28.82
"42176",2015,"MYS","Fugitive Emissions",22.07
"42177",2015,"MYS","Waste",19.6
"42178",2015,"MYS","Industrial Processes",18.1
"42179",2015,"MYS","Agriculture",14.93
"42180",2015,"MYS","Bunker Fuels",8.83
"42181",2015,"MYS","Other Fuel Combustion",5.72
"42182",2015,"MYS","Building",3.98
"42183",2016,"MYS","Total including LUCF",378.56
"42184",2016,"MYS","Total excluding LUCF",294.86
"42185",2016,"MYS","Energy",241.31
"42186",2016,"MYS","Electricity/Heat",118.49
"42187",2016,"MYS","Land-Use Change and Forestry",83.7
"42188",2016,"MYS","Transportation",62.89
"42189",2016,"MYS","Manufacturing/Construction",29.63
"42190",2016,"MYS","Fugitive Emissions",21.86
"42191",2016,"MYS","Waste",19.94
"42192",2016,"MYS","Industrial Processes",18.69
"42193",2016,"MYS","Agriculture",14.91
"42194",2016,"MYS","Bunker Fuels",8.1
"42195",2016,"MYS","Other Fuel Combustion",4.26
"42196",2016,"MYS","Building",4.19
"42197",2017,"MYS","Total including LUCF",365
"42198",2017,"MYS","Total excluding LUCF",289.73
"42199",2017,"MYS","Energy",235.44
"42200",2017,"MYS","Electricity/Heat",109.34
