"","year","iso3c","sector","co2e_emissions"
"11161",1994,"KIR","Land-Use Change and Forestry",0
"11162",1995,"KIR","Energy",0.03
"11163",1995,"KIR","Waste",0.01
"11164",1995,"KIR","Agriculture",0.01
"11165",1995,"KIR","Industrial Processes",0
"11166",1995,"KIR","Land-Use Change and Forestry",0
"11167",1996,"KIR","Energy",0.03
"11168",1996,"KIR","Waste",0.01
"11169",1996,"KIR","Agriculture",0.01
"11170",1996,"KIR","Industrial Processes",0
"11171",1996,"KIR","Land-Use Change and Forestry",0
"11172",1997,"KIR","Energy",0.03
"11173",1997,"KIR","Waste",0.01
"11174",1997,"KIR","Agriculture",0.01
"11175",1997,"KIR","Industrial Processes",0
"11176",1997,"KIR","Land-Use Change and Forestry",0
"11177",1998,"KIR","Energy",0.03
"11178",1998,"KIR","Waste",0.01
"11179",1998,"KIR","Agriculture",0.01
"11180",1998,"KIR","Industrial Processes",0
"11181",1998,"KIR","Land-Use Change and Forestry",0
"11182",1999,"KIR","Energy",0.03
"11183",1999,"KIR","Waste",0.01
"11184",1999,"KIR","Agriculture",0.01
"11185",1999,"KIR","Industrial Processes",0
"11186",1999,"KIR","Land-Use Change and Forestry",0
"11187",2000,"KIR","Energy",0.04
"11188",2000,"KIR","Waste",0.01
"11189",2000,"KIR","Agriculture",0.01
"11190",2000,"KIR","Industrial Processes",0
"11191",2000,"KIR","Land-Use Change and Forestry",0
"11192",2001,"KIR","Energy",0.03
"11193",2001,"KIR","Waste",0.01
"11194",2001,"KIR","Agriculture",0.01
"11195",2001,"KIR","Industrial Processes",0
"11196",2001,"KIR","Land-Use Change and Forestry",0
"11197",2002,"KIR","Energy",0.04
"11198",2002,"KIR","Waste",0.01
"11199",2002,"KIR","Agriculture",0.01
"11200",2002,"KIR","Industrial Processes",0
"11201",2002,"KIR","Land-Use Change and Forestry",0
"11202",2003,"KIR","Energy",0.05
"11203",2003,"KIR","Waste",0.01
"11204",2003,"KIR","Agriculture",0.01
"11205",2003,"KIR","Industrial Processes",0
"11206",2003,"KIR","Land-Use Change and Forestry",0
"11207",2004,"KIR","Energy",0.05
"11208",2004,"KIR","Waste",0.01
"11209",2004,"KIR","Agriculture",0.01
"11210",2004,"KIR","Industrial Processes",0
"11211",2004,"KIR","Land-Use Change and Forestry",0
"11212",2005,"KIR","Energy",0.07
"11213",2005,"KIR","Waste",0.01
"11214",2005,"KIR","Agriculture",0.01
"11215",2005,"KIR","Industrial Processes",0
"11216",2005,"KIR","Land-Use Change and Forestry",0
"11217",2006,"KIR","Energy",0.07
"11218",2006,"KIR","Waste",0.01
"11219",2006,"KIR","Agriculture",0.01
"11220",2006,"KIR","Industrial Processes",0
"11221",2006,"KIR","Land-Use Change and Forestry",0
"11222",2007,"KIR","Energy",0.06
"11223",2007,"KIR","Waste",0.01
"11224",2007,"KIR","Agriculture",0.01
"11225",2007,"KIR","Industrial Processes",0
"11226",2007,"KIR","Land-Use Change and Forestry",0
"11227",2008,"KIR","Energy",0.06
"11228",2008,"KIR","Waste",0.02
"11229",2008,"KIR","Agriculture",0.01
"11230",2008,"KIR","Industrial Processes",0
"11231",2008,"KIR","Land-Use Change and Forestry",0
"11232",2009,"KIR","Energy",0.06
"11233",2009,"KIR","Waste",0.02
"11234",2009,"KIR","Agriculture",0.01
"11235",2009,"KIR","Industrial Processes",0
"11236",2009,"KIR","Land-Use Change and Forestry",0
"11237",2010,"KIR","Energy",0.05
"11238",2010,"KIR","Waste",0.02
"11239",2010,"KIR","Agriculture",0.01
"11240",2010,"KIR","Industrial Processes",0
"11241",2010,"KIR","Land-Use Change and Forestry",0
"11242",2011,"KIR","Energy",0.05
"11243",2011,"KIR","Waste",0.02
"11244",2011,"KIR","Agriculture",0.01
"11245",2011,"KIR","Industrial Processes",0
"11246",2011,"KIR","Land-Use Change and Forestry",0
"11247",2012,"KIR","Energy",0.06
"11248",2012,"KIR","Waste",0.02
"11249",2012,"KIR","Agriculture",0.01
"11250",2012,"KIR","Industrial Processes",0
"11251",2012,"KIR","Land-Use Change and Forestry",0
"11252",2013,"KIR","Energy",0.06
"11253",2013,"KIR","Waste",0.02
"11254",2013,"KIR","Agriculture",0.01
"11255",2013,"KIR","Industrial Processes",0
"11256",2013,"KIR","Land-Use Change and Forestry",0
"11257",2014,"KIR","Energy",0.06
"11258",2014,"KIR","Waste",0.02
"11259",2014,"KIR","Agriculture",0.01
"11260",2014,"KIR","Industrial Processes",0
"11261",2014,"KIR","Land-Use Change and Forestry",0
"11262",2015,"KIR","Energy",0.06
"11263",2015,"KIR","Waste",0.02
"11264",2015,"KIR","Agriculture",0.01
"11265",2015,"KIR","Industrial Processes",0
"11266",2015,"KIR","Land-Use Change and Forestry",0
"11267",2016,"KIR","Energy",0.08
"11268",2016,"KIR","Waste",0.02
"11269",2016,"KIR","Agriculture",0.01
"11270",2016,"KIR","Industrial Processes",0
"11271",2016,"KIR","Land-Use Change and Forestry",0
"11272",2017,"KIR","Energy",0.08
"11273",2017,"KIR","Waste",0.02
"11274",2017,"KIR","Agriculture",0.01
"11275",2017,"KIR","Industrial Processes",0
"11276",2017,"KIR","Land-Use Change and Forestry",0
"11277",2018,"KIR","Energy",0.08
"11278",2018,"KIR","Waste",0.02
"11279",2018,"KIR","Agriculture",0.01
"11280",2018,"KIR","Industrial Processes",0
"11281",2018,"KIR","Land-Use Change and Forestry",0
"11282",1990,"KNA","Energy",0.11
"11283",1990,"KNA","Waste",0.06
"11284",1990,"KNA","Industrial Processes",0
"11285",1990,"KNA","Agriculture",0.02
"11286",1990,"KNA","Land-Use Change and Forestry",0
"11287",1991,"KNA","Energy",0.12
"11288",1991,"KNA","Waste",0.06
"11289",1991,"KNA","Industrial Processes",0
"11290",1991,"KNA","Agriculture",0.02
"11291",1991,"KNA","Land-Use Change and Forestry",0
"11292",1992,"KNA","Energy",0.16
"11293",1992,"KNA","Waste",0.06
"11294",1992,"KNA","Industrial Processes",0
"11295",1992,"KNA","Agriculture",0.02
"11296",1992,"KNA","Land-Use Change and Forestry",0
"11297",1993,"KNA","Energy",0.14
"11298",1993,"KNA","Waste",0.06
"11299",1993,"KNA","Industrial Processes",0
"11300",1993,"KNA","Agriculture",0.02
"11301",1993,"KNA","Land-Use Change and Forestry",0
"11302",1994,"KNA","Energy",0.15
"11303",1994,"KNA","Waste",0.06
"11304",1994,"KNA","Industrial Processes",0
"11305",1994,"KNA","Agriculture",0.02
"11306",1994,"KNA","Land-Use Change and Forestry",0
"11307",1995,"KNA","Energy",0.16
"11308",1995,"KNA","Waste",0.06
"11309",1995,"KNA","Industrial Processes",0
"11310",1995,"KNA","Agriculture",0.02
"11311",1995,"KNA","Land-Use Change and Forestry",0
"11312",1996,"KNA","Energy",0.16
"11313",1996,"KNA","Waste",0.06
"11314",1996,"KNA","Industrial Processes",0
"11315",1996,"KNA","Agriculture",0.02
"11316",1996,"KNA","Land-Use Change and Forestry",0
"11317",1997,"KNA","Energy",0.17
"11318",1997,"KNA","Waste",0.06
"11319",1997,"KNA","Industrial Processes",0
"11320",1997,"KNA","Agriculture",0.02
"11321",1997,"KNA","Land-Use Change and Forestry",0
"11322",1998,"KNA","Energy",0.19
"11323",1998,"KNA","Waste",0.06
"11324",1998,"KNA","Industrial Processes",0
"11325",1998,"KNA","Agriculture",0.02
"11326",1998,"KNA","Land-Use Change and Forestry",0
"11327",1999,"KNA","Energy",0.19
"11328",1999,"KNA","Waste",0.06
"11329",1999,"KNA","Industrial Processes",0
"11330",1999,"KNA","Agriculture",0.02
"11331",1999,"KNA","Land-Use Change and Forestry",0
"11332",2000,"KNA","Energy",0.19
"11333",2000,"KNA","Waste",0.06
"11334",2000,"KNA","Industrial Processes",0
"11335",2000,"KNA","Agriculture",0.02
"11336",2000,"KNA","Land-Use Change and Forestry",0
"11337",2001,"KNA","Energy",0.21
"11338",2001,"KNA","Waste",0.07
"11339",2001,"KNA","Industrial Processes",0
"11340",2001,"KNA","Agriculture",0.02
"11341",2001,"KNA","Land-Use Change and Forestry",0
"11342",2002,"KNA","Energy",0.24
"11343",2002,"KNA","Waste",0.07
"11344",2002,"KNA","Industrial Processes",0
"11345",2002,"KNA","Agriculture",0.02
"11346",2002,"KNA","Land-Use Change and Forestry",0
"11347",2003,"KNA","Energy",0.23
"11348",2003,"KNA","Waste",0.07
"11349",2003,"KNA","Industrial Processes",0
"11350",2003,"KNA","Agriculture",0.02
"11351",2003,"KNA","Land-Use Change and Forestry",0
"11352",2004,"KNA","Energy",0.24
"11353",2004,"KNA","Waste",0.07
"11354",2004,"KNA","Industrial Processes",0
"11355",2004,"KNA","Agriculture",0.02
"11356",2004,"KNA","Land-Use Change and Forestry",0
"11357",2005,"KNA","Energy",0.23
"11358",2005,"KNA","Waste",0.07
"11359",2005,"KNA","Industrial Processes",0
"11360",2005,"KNA","Agriculture",0.02
"11361",2005,"KNA","Land-Use Change and Forestry",0
"11362",2006,"KNA","Energy",0.24
"11363",2006,"KNA","Waste",0.07
"11364",2006,"KNA","Industrial Processes",0.01
"11365",2006,"KNA","Agriculture",0.02
"11366",2006,"KNA","Land-Use Change and Forestry",0
"11367",2007,"KNA","Energy",0.25
"11368",2007,"KNA","Waste",0.07
"11369",2007,"KNA","Industrial Processes",0.01
"11370",2007,"KNA","Agriculture",0.02
"11371",2007,"KNA","Land-Use Change and Forestry",0
"11372",2008,"KNA","Energy",0.26
"11373",2008,"KNA","Waste",0.07
"11374",2008,"KNA","Industrial Processes",0.01
"11375",2008,"KNA","Agriculture",0.02
"11376",2008,"KNA","Land-Use Change and Forestry",0
"11377",2009,"KNA","Energy",0.71
"11378",2009,"KNA","Waste",0.07
"11379",2009,"KNA","Industrial Processes",0.01
"11380",2009,"KNA","Agriculture",0.02
"11381",2009,"KNA","Land-Use Change and Forestry",0
"11382",2010,"KNA","Energy",0.25
"11383",2010,"KNA","Waste",0.07
"11384",2010,"KNA","Industrial Processes",0.01
"11385",2010,"KNA","Agriculture",0.02
"11386",2010,"KNA","Land-Use Change and Forestry",0
"11387",2011,"KNA","Energy",0.27
"11388",2011,"KNA","Waste",0.07
"11389",2011,"KNA","Industrial Processes",0.01
"11390",2011,"KNA","Agriculture",0.02
"11391",2011,"KNA","Land-Use Change and Forestry",0
"11392",2012,"KNA","Energy",0.36
"11393",2012,"KNA","Waste",0.07
"11394",2012,"KNA","Industrial Processes",0.01
"11395",2012,"KNA","Agriculture",0.01
"11396",2012,"KNA","Land-Use Change and Forestry",0
"11397",2013,"KNA","Energy",0.24
"11398",2013,"KNA","Waste",0.07
"11399",2013,"KNA","Industrial Processes",0.01
"11400",2013,"KNA","Agriculture",0.01
"11401",2013,"KNA","Land-Use Change and Forestry",0
"11402",2014,"KNA","Energy",0.24
"11403",2014,"KNA","Waste",0.08
"11404",2014,"KNA","Industrial Processes",0.01
"11405",2014,"KNA","Agriculture",0.01
"11406",2014,"KNA","Land-Use Change and Forestry",0
"11407",2015,"KNA","Energy",0.25
"11408",2015,"KNA","Waste",0.08
"11409",2015,"KNA","Industrial Processes",0.01
"11410",2015,"KNA","Agriculture",0.01
"11411",2015,"KNA","Land-Use Change and Forestry",0
"11412",2016,"KNA","Energy",0.26
"11413",2016,"KNA","Waste",0.08
"11414",2016,"KNA","Industrial Processes",0.01
"11415",2016,"KNA","Agriculture",0.01
"11416",2016,"KNA","Land-Use Change and Forestry",0
"11417",2017,"KNA","Energy",0.26
"11418",2017,"KNA","Waste",0.08
"11419",2017,"KNA","Industrial Processes",0.01
"11420",2017,"KNA","Agriculture",0.01
"11421",2017,"KNA","Land-Use Change and Forestry",0
"11422",2018,"KNA","Energy",0.27
"11423",2018,"KNA","Waste",0.08
"11424",2018,"KNA","Industrial Processes",0.01
"11425",2018,"KNA","Agriculture",0.01
"11426",2018,"KNA","Land-Use Change and Forestry",0
"11427",1990,"KOR","Energy",242.26
"11428",1990,"KOR","Industrial Processes",18.73
"11429",1990,"KOR","Agriculture",15.1
"11430",1990,"KOR","Waste",10.59
"11431",1990,"KOR","Land-Use Change and Forestry",-42.43
"11432",1991,"KOR","Energy",265.13
"11433",1991,"KOR","Industrial Processes",20.51
"11434",1991,"KOR","Agriculture",14.97
"11435",1991,"KOR","Waste",11.4
"11436",1991,"KOR","Land-Use Change and Forestry",-42.43
"11437",1992,"KOR","Energy",283.8
"11438",1992,"KOR","Industrial Processes",25.37
"11439",1992,"KOR","Agriculture",15.3
"11440",1992,"KOR","Waste",12.11
"11441",1992,"KOR","Land-Use Change and Forestry",-42.43
"11442",1993,"KOR","Energy",309.76
"11443",1993,"KOR","Industrial Processes",29.59
"11444",1993,"KOR","Agriculture",15.66
"11445",1993,"KOR","Waste",12.43
"11446",1993,"KOR","Land-Use Change and Forestry",-42.43
"11447",1994,"KOR","Energy",333.49
"11448",1994,"KOR","Industrial Processes",32.67
"11449",1994,"KOR","Agriculture",15.75
"11450",1994,"KOR","Waste",13.14
"11451",1994,"KOR","Land-Use Change and Forestry",-42.43
"11452",1995,"KOR","Energy",362.88
"11453",1995,"KOR","Industrial Processes",35.14
"11454",1995,"KOR","Agriculture",15.95
"11455",1995,"KOR","Waste",13.43
"11456",1995,"KOR","Land-Use Change and Forestry",-42.43
"11457",1996,"KOR","Energy",387.26
"11458",1996,"KOR","Industrial Processes",38.08
"11459",1996,"KOR","Agriculture",16.24
"11460",1996,"KOR","Waste",13.78
"11461",1996,"KOR","Land-Use Change and Forestry",-42.43
"11462",1997,"KOR","Energy",408.04
"11463",1997,"KOR","Industrial Processes",42.67
"11464",1997,"KOR","Agriculture",16.45
"11465",1997,"KOR","Waste",14.05
"11466",1997,"KOR","Land-Use Change and Forestry",-42.43
"11467",1998,"KOR","Energy",349.02
"11468",1998,"KOR","Industrial Processes",38.85
"11469",1998,"KOR","Agriculture",15.53
"11470",1998,"KOR","Waste",12.98
"11471",1998,"KOR","Land-Use Change and Forestry",-42.43
"11472",1999,"KOR","Energy",383.9
"11473",1999,"KOR","Industrial Processes",42.6
"11474",1999,"KOR","Agriculture",14.78
"11475",1999,"KOR","Waste",12.97
"11476",1999,"KOR","Land-Use Change and Forestry",-42.43
"11477",2000,"KOR","Energy",438.01
"11478",2000,"KOR","Industrial Processes",46.54
"11479",2000,"KOR","Agriculture",14.19
"11480",2000,"KOR","Waste",13.05
"11481",2000,"KOR","Land-Use Change and Forestry",-42.41
"11482",2001,"KOR","Energy",452.13
"11483",2001,"KOR","Industrial Processes",49.01
"11484",2001,"KOR","Agriculture",13.81
"11485",2001,"KOR","Waste",13.6
"11486",2001,"KOR","Land-Use Change and Forestry",-60.12
"11487",2002,"KOR","Energy",442.4
"11488",2002,"KOR","Industrial Processes",51.74
"11489",2002,"KOR","Agriculture",13.53
"11490",2002,"KOR","Waste",13.7
"11491",2002,"KOR","Land-Use Change and Forestry",-60.11
"11492",2003,"KOR","Energy",444.48
"11493",2003,"KOR","Industrial Processes",57.57
"11494",2003,"KOR","Agriculture",13.44
"11495",2003,"KOR","Waste",13.76
"11496",2003,"KOR","Land-Use Change and Forestry",-60.11
"11497",2004,"KOR","Energy",466.86
"11498",2004,"KOR","Industrial Processes",60.19
"11499",2004,"KOR","Agriculture",13.82
"11500",2004,"KOR","Waste",12.47
"11501",2004,"KOR","Land-Use Change and Forestry",-60.11
"11502",2005,"KOR","Energy",464.9
"11503",2005,"KOR","Industrial Processes",57.22
"11504",2005,"KOR","Agriculture",14.14
"11505",2005,"KOR","Waste",12.49
"11506",2005,"KOR","Land-Use Change and Forestry",-60.1
"11507",2006,"KOR","Energy",472.09
"11508",2006,"KOR","Industrial Processes",59.11
"11509",2006,"KOR","Agriculture",13.71
"11510",2006,"KOR","Waste",12.17
"11511",2006,"KOR","Land-Use Change and Forestry",-60.12
"11512",2007,"KOR","Energy",485.2
"11513",2007,"KOR","Industrial Processes",55.04
"11514",2007,"KOR","Agriculture",14.22
"11515",2007,"KOR","Waste",11.39
"11516",2007,"KOR","Land-Use Change and Forestry",-60.11
"11517",2008,"KOR","Energy",497.48
"11518",2008,"KOR","Industrial Processes",57.17
"11519",2008,"KOR","Agriculture",14.08
"11520",2008,"KOR","Waste",11.22
"11521",2008,"KOR","Land-Use Change and Forestry",-60.12
"11522",2009,"KOR","Energy",510.08
"11523",2009,"KOR","Industrial Processes",58.01
"11524",2009,"KOR","Agriculture",14.15
"11525",2009,"KOR","Waste",11.36
"11526",2009,"KOR","Land-Use Change and Forestry",-60.11
"11527",2010,"KOR","Energy",560.02
"11528",2010,"KOR","Industrial Processes",60.93
"11529",2010,"KOR","Agriculture",14.42
"11530",2010,"KOR","Waste",11.05
"11531",2010,"KOR","Land-Use Change and Forestry",-60.12
"11532",2011,"KOR","Energy",583.66
"11533",2011,"KOR","Industrial Processes",62.23
"11534",2011,"KOR","Agriculture",14.02
"11535",2011,"KOR","Waste",10.87
"11536",2011,"KOR","Land-Use Change and Forestry",-50.44
"11537",2012,"KOR","Energy",586.89
"11538",2012,"KOR","Industrial Processes",63.53
"11539",2012,"KOR","Agriculture",14.47
"11540",2012,"KOR","Waste",10.4
"11541",2012,"KOR","Land-Use Change and Forestry",-50.46
"11542",2013,"KOR","Energy",586.1
"11543",2013,"KOR","Industrial Processes",64.45
"11544",2013,"KOR","Agriculture",14.12
"11545",2013,"KOR","Waste",10.32
"11546",2013,"KOR","Land-Use Change and Forestry",-50.45
"11547",2014,"KOR","Energy",573.92
"11548",2014,"KOR","Industrial Processes",66.09
"11549",2014,"KOR","Agriculture",13.78
"11550",2014,"KOR","Waste",10.46
"11551",2014,"KOR","Land-Use Change and Forestry",-50.44
"11552",2015,"KOR","Energy",593.24
"11553",2015,"KOR","Industrial Processes",68.4
"11554",2015,"KOR","Agriculture",13.95
"11555",2015,"KOR","Waste",10.21
"11556",2015,"KOR","Land-Use Change and Forestry",-50.46
"11557",2016,"KOR","Energy",600.49
"11558",2016,"KOR","Industrial Processes",72.45
"11559",2016,"KOR","Agriculture",13.97
"11560",2016,"KOR","Waste",10.01
"11561",2016,"KOR","Land-Use Change and Forestry",-45.8
"11562",2017,"KOR","Energy",611.4
"11563",2017,"KOR","Industrial Processes",75.14
"11564",2017,"KOR","Agriculture",13.98
"11565",2017,"KOR","Waste",9.82
"11566",2017,"KOR","Land-Use Change and Forestry",-45.8
"11567",2018,"KOR","Energy",617.23
"11568",2018,"KOR","Industrial Processes",77.85
"11569",2018,"KOR","Agriculture",14.18
"11570",2018,"KOR","Waste",9.62
"11571",2018,"KOR","Land-Use Change and Forestry",-45.8
"11572",1990,"KWT","Energy",30.38
"11573",1990,"KWT","Industrial Processes",0.5
"11574",1990,"KWT","Waste",0.99
"11575",1990,"KWT","Agriculture",0.2
"11576",1990,"KWT","Land-Use Change and Forestry",-0.02
"11577",1991,"KWT","Energy",37.43
"11578",1991,"KWT","Industrial Processes",0.25
"11579",1991,"KWT","Waste",1.01
"11580",1991,"KWT","Agriculture",0.07
"11581",1991,"KWT","Land-Use Change and Forestry",-0.02
"11582",1992,"KWT","Energy",24.73
"11583",1992,"KWT","Industrial Processes",0.51
"11584",1992,"KWT","Waste",1.03
"11585",1992,"KWT","Agriculture",0.08
"11586",1992,"KWT","Land-Use Change and Forestry",-0.02
"11587",1993,"KWT","Energy",31.21
"11588",1993,"KWT","Industrial Processes",0.58
"11589",1993,"KWT","Waste",1.05
"11590",1993,"KWT","Agriculture",0.14
"11591",1993,"KWT","Land-Use Change and Forestry",-0.02
"11592",1994,"KWT","Energy",35.71
"11593",1994,"KWT","Industrial Processes",0.86
"11594",1994,"KWT","Waste",1.08
"11595",1994,"KWT","Agriculture",0.18
"11596",1994,"KWT","Land-Use Change and Forestry",-0.02
"11597",1995,"KWT","Energy",35.61
"11598",1995,"KWT","Industrial Processes",1.32
"11599",1995,"KWT","Waste",1.1
"11600",1995,"KWT","Agriculture",0.21
"11601",1995,"KWT","Land-Use Change and Forestry",-0.02
"11602",1996,"KWT","Energy",34.75
"11603",1996,"KWT","Industrial Processes",1.67
"11604",1996,"KWT","Waste",1.13
"11605",1996,"KWT","Agriculture",0.27
"11606",1996,"KWT","Land-Use Change and Forestry",-0.02
"11607",1997,"KWT","Energy",35.88
"11608",1997,"KWT","Industrial Processes",2
"11609",1997,"KWT","Waste",1.15
"11610",1997,"KWT","Agriculture",0.27
"11611",1997,"KWT","Land-Use Change and Forestry",-0.02
"11612",1998,"KWT","Energy",41.99
"11613",1998,"KWT","Industrial Processes",2.07
"11614",1998,"KWT","Waste",1.18
"11615",1998,"KWT","Agriculture",0.29
"11616",1998,"KWT","Land-Use Change and Forestry",-0.02
"11617",1999,"KWT","Energy",45.82
"11618",1999,"KWT","Industrial Processes",2.43
"11619",1999,"KWT","Waste",1.21
"11620",1999,"KWT","Agriculture",0.32
"11621",1999,"KWT","Land-Use Change and Forestry",-0.02
"11622",2000,"KWT","Energy",49.37
"11623",2000,"KWT","Industrial Processes",2.67
"11624",2000,"KWT","Waste",1.24
"11625",2000,"KWT","Agriculture",0.32
"11626",2000,"KWT","Land-Use Change and Forestry",-0.02
"11627",2001,"KWT","Energy",53.25
"11628",2001,"KWT","Industrial Processes",2.71
"11629",2001,"KWT","Waste",1.28
"11630",2001,"KWT","Agriculture",0.26
"11631",2001,"KWT","Land-Use Change and Forestry",-0.02
"11632",2002,"KWT","Energy",55.71
"11633",2002,"KWT","Industrial Processes",3.11
"11634",2002,"KWT","Waste",1.32
"11635",2002,"KWT","Agriculture",0.32
"11636",2002,"KWT","Land-Use Change and Forestry",-0.02
"11637",2003,"KWT","Energy",57.98
"11638",2003,"KWT","Industrial Processes",3.35
"11639",2003,"KWT","Waste",1.36
"11640",2003,"KWT","Agriculture",0.34
"11641",2003,"KWT","Land-Use Change and Forestry",-0.02
"11642",2004,"KWT","Energy",61.7
"11643",2004,"KWT","Industrial Processes",3.77
"11644",2004,"KWT","Waste",1.4
"11645",2004,"KWT","Agriculture",0.31
"11646",2004,"KWT","Land-Use Change and Forestry",-0.02
"11647",2005,"KWT","Energy",69.77
"11648",2005,"KWT","Industrial Processes",3.73
"11649",2005,"KWT","Waste",1.43
"11650",2005,"KWT","Agriculture",0.32
"11651",2005,"KWT","Land-Use Change and Forestry",-0.02
"11652",2006,"KWT","Energy",72.12
"11653",2006,"KWT","Industrial Processes",4.31
"11654",2006,"KWT","Waste",1.51
"11655",2006,"KWT","Agriculture",0.32
"11656",2006,"KWT","Land-Use Change and Forestry",-0.02
"11657",2007,"KWT","Energy",71.13
"11658",2007,"KWT","Industrial Processes",4.88
"11659",2007,"KWT","Waste",1.59
"11660",2007,"KWT","Agriculture",0.33
"11661",2007,"KWT","Land-Use Change and Forestry",-0.02
"11662",2008,"KWT","Energy",75.13
"11663",2008,"KWT","Industrial Processes",5.57
"11664",2008,"KWT","Waste",1.66
"11665",2008,"KWT","Agriculture",0.37
"11666",2008,"KWT","Land-Use Change and Forestry",-0.02
"11667",2009,"KWT","Energy",77.44
"11668",2009,"KWT","Industrial Processes",5.91
"11669",2009,"KWT","Waste",1.74
"11670",2009,"KWT","Agriculture",0.4
"11671",2009,"KWT","Land-Use Change and Forestry",-0.02
"11672",2010,"KWT","Energy",80.61
"11673",2010,"KWT","Industrial Processes",6.45
"11674",2010,"KWT","Waste",1.81
"11675",2010,"KWT","Agriculture",0.36
"11676",2010,"KWT","Land-Use Change and Forestry",-0.02
"11677",2011,"KWT","Energy",83.58
"11678",2011,"KWT","Industrial Processes",7.73
"11679",2011,"KWT","Waste",1.89
"11680",2011,"KWT","Agriculture",0.38
"11681",2011,"KWT","Land-Use Change and Forestry",-0.01
"11682",2012,"KWT","Energy",86.12
"11683",2012,"KWT","Industrial Processes",8.97
"11684",2012,"KWT","Waste",1.97
"11685",2012,"KWT","Agriculture",0.41
"11686",2012,"KWT","Land-Use Change and Forestry",-0.01
"11687",2013,"KWT","Energy",87.72
"11688",2013,"KWT","Industrial Processes",10.38
"11689",2013,"KWT","Waste",2.05
"11690",2013,"KWT","Agriculture",0.42
"11691",2013,"KWT","Land-Use Change and Forestry",-0.01
"11692",2014,"KWT","Energy",85.9
"11693",2014,"KWT","Industrial Processes",11.86
"11694",2014,"KWT","Waste",2.13
"11695",2014,"KWT","Agriculture",0.44
"11696",2014,"KWT","Land-Use Change and Forestry",-0.01
"11697",2015,"KWT","Energy",90.36
"11698",2015,"KWT","Industrial Processes",13.19
"11699",2015,"KWT","Waste",2.21
"11700",2015,"KWT","Agriculture",0.47
"11701",2015,"KWT","Land-Use Change and Forestry",-0.01
"11702",2016,"KWT","Energy",92.29
"11703",2016,"KWT","Industrial Processes",14.78
"11704",2016,"KWT","Waste",2.28
"11705",2016,"KWT","Agriculture",0.49
"11706",2016,"KWT","Land-Use Change and Forestry",0
"11707",2017,"KWT","Energy",92.16
"11708",2017,"KWT","Industrial Processes",16.43
"11709",2017,"KWT","Waste",2.36
"11710",2017,"KWT","Agriculture",0.51
"11711",2017,"KWT","Land-Use Change and Forestry",0
"11712",2018,"KWT","Energy",91.93
"11713",2018,"KWT","Industrial Processes",18.09
"11714",2018,"KWT","Waste",2.44
"11715",2018,"KWT","Agriculture",0.52
"11716",2018,"KWT","Land-Use Change and Forestry",0
"11717",1990,"LAO","Energy",1.58
"11718",1990,"LAO","Agriculture",5.93
"11719",1990,"LAO","Land-Use Change and Forestry",12.59
"11720",1990,"LAO","Industrial Processes",0
"11721",1990,"LAO","Waste",0.34
"11722",1991,"LAO","Energy",1.56
"11723",1991,"LAO","Agriculture",5.84
"11724",1991,"LAO","Land-Use Change and Forestry",12.59
"11725",1991,"LAO","Industrial Processes",0
"11726",1991,"LAO","Waste",0.32
"11727",1992,"LAO","Energy",1.55
"11728",1992,"LAO","Agriculture",6.11
"11729",1992,"LAO","Land-Use Change and Forestry",12.59
"11730",1992,"LAO","Industrial Processes",0.01
"11731",1992,"LAO","Waste",0.3
"11732",1993,"LAO","Energy",1.51
"11733",1993,"LAO","Agriculture",6.14
"11734",1993,"LAO","Land-Use Change and Forestry",12.59
"11735",1993,"LAO","Industrial Processes",0.01
"11736",1993,"LAO","Waste",0.28
"11737",1994,"LAO","Energy",1.48
"11738",1994,"LAO","Agriculture",6.5
"11739",1994,"LAO","Land-Use Change and Forestry",12.59
"11740",1994,"LAO","Industrial Processes",0.01
"11741",1994,"LAO","Waste",0.26
"11742",1995,"LAO","Energy",1.46
"11743",1995,"LAO","Agriculture",6.53
"11744",1995,"LAO","Land-Use Change and Forestry",12.59
"11745",1995,"LAO","Industrial Processes",0.01
"11746",1995,"LAO","Waste",0.24
"11747",1996,"LAO","Energy",1.46
"11748",1996,"LAO","Agriculture",6.49
"11749",1996,"LAO","Land-Use Change and Forestry",12.88
"11750",1996,"LAO","Industrial Processes",0.04
"11751",1996,"LAO","Waste",0.22
"11752",1997,"LAO","Energy",1.45
"11753",1997,"LAO","Agriculture",6.72
"11754",1997,"LAO","Land-Use Change and Forestry",12.28
"11755",1997,"LAO","Industrial Processes",0.04
"11756",1997,"LAO","Waste",0.2
"11757",1998,"LAO","Energy",1.42
"11758",1998,"LAO","Agriculture",6.27
"11759",1998,"LAO","Land-Use Change and Forestry",14.44
"11760",1998,"LAO","Industrial Processes",0.04
"11761",1998,"LAO","Waste",0.18
"11762",1999,"LAO","Energy",1.39
"11763",1999,"LAO","Agriculture",6.14
"11764",1999,"LAO","Land-Use Change and Forestry",13.24
"11765",1999,"LAO","Industrial Processes",0.04
"11766",1999,"LAO","Waste",0.16
"11767",2000,"LAO","Energy",1.39
"11768",2000,"LAO","Agriculture",6.49
"11769",2000,"LAO","Land-Use Change and Forestry",12.34
"11770",2000,"LAO","Industrial Processes",0.05
"11771",2000,"LAO","Waste",0.14
"11772",2001,"LAO","Energy",1.49
"11773",2001,"LAO","Agriculture",6.71
